words,2020-09-01,2020-09-18,2020-09-28,2020-10-13,2020-10-27,2020-11-03,2020-11-17,2020-12-08,2021-01-12,2021-01-20,2021-02-03,2021-02-23,2021-03-08,2021-03-23,2021-04-14,2021-04-20,2021-05-11,2021-05-28,2021-06-18,2021-07-09,2021-07-13,2021-08-13,2021-09-14,2021-11-03,2021-11-12,2021-11-27,2021-12-14,2021-12-18,2022-01-14
eer,0.0,0.0,0.0,0.0,0.003433278108954217,0.002074347087818412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014794633822752677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001419055493457438,0.0,0.0,0.0,0.0,0.0
vol.,0.0,0.0,0.0,0.0,0.0030465475174217913,0.0,0.0016821606866529893,0.0,0.0,0.0013616250329607853,0.0,0.0,0.0,0.0,0.0,0.0014029193276555256,0.0,0.0,0.0015597674512443423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zeker,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sint-maarten,0.0,0.0,0.0,0.0,0.011671735979155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daling,0.0,0.0,0.0,0.0,0.009140320677771424,0.00828371470849337,0.003154285305666335,0.0016250919364443647,0.0005190910463655622,0.0005106472725672068,0.0,0.0,0.0,0.0,0.0022347309453703865,0.003156802692183227,0.001411660875555169,0.0005949870296789386,0.0,0.0,0.002106216066722888,0.0011647449273573568,0.0005118366683884036,0.0,0.0,0.0005032409380795909,0.002811281999506456,0.0,0.0
omliggen,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zoek,0.0,0.0,0.0,0.0,0.004634573049266081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020413348468904797,0.0,0.0,0.0
voorjaarsperiode,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beantwoording,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
héél,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nú,0.0,0.0,0.0,0.0,0.011671735979155889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
achtneming,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
versoepelen,0.0,0.0,0.0,0.0,0.0013905484792459918,0.0016803067487433244,0.0007677956674879783,0.0013185644577238082,0.0,0.0,0.0,0.001189542583432079,0.0,0.0011984263966018482,0.0,0.0006403403611531822,0.001145391109957084,0.000724139415636225,0.0,0.004892356539786203,0.0,0.0,0.0012458796157219522,0.0,0.0,0.0006124782233014788,0.0,0.0,0.0008855921330297321
vakantiereis,0.0,0.0,0.0,0.0,0.017507603968733836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duikvlucht,0.0,0.0,0.0,0.0,0.004634573049266081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003831158523533709,0.0,0.0,0.0,0.0,0.0
water,0.0,0.0,0.0,0.0,0.002231983168642354,0.0,0.0,0.0,0.0,0.0,0.0,0.0009546733048974338,0.0010212960256198557,0.0019236061065073013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011376804667019773,0.0,0.0009225317251480216,0.0009133718356784668,0.0019661897531399056,0.0,0.0,0.0
covidpatiënt,0.0,0.0,0.0,0.0,0.004634573049266081,0.0028001556538497685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
teststraat,0.0,0.0,0.0,0.0,0.0027305656165657172,0.0,0.0,0.0,0.0,0.0012203999696037329,0.0,0.002335858207202993,0.0,0.0011766515016866461,0.0,0.0012574113014831756,0.0,0.0,0.0,0.001372418432716393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afschaling,0.0,0.0,0.0,0.0,0.002231983168642354,0.0013485385217870559,0.0024647928962806473,0.0,0.0,0.000997563352677489,0.0,0.0,0.0010212960256198557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029996606094098714,0.0,0.0,0.0009830948765699528,0.0009153193236010221,0.0,0.0
gehandicaptenzorg,0.0,0.0,0.0,0.0,0.0020278531241772176,0.0,0.0,0.0038457559659827592,0.0018426318939374089,0.0009063293978700656,0.0018455382533915687,0.0,0.0009278915564236753,0.0008738396210980244,0.0,0.0,0.000835168631442009,0.0010560209861464392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuchter,0.0,0.0,0.0,0.0,0.003433278108954217,0.002074347087818412,0.0,0.0016277744197753354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001419055493457438,0.0,0.0,0.0,0.0,0.0
dek,0.0,0.0,0.0,0.0,0.003433278108954217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001581006758871974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015122148617302163,0.0,0.0015772304688428211,0.0
opleveren,0.0,0.0,0.0,0.0,0.0015292706762538538,0.0,0.0,0.0,0.0013895892601550766,0.0013669855618876432,0.0013917810413225137,0.0,0.0020992605397267415,0.0026359646906601157,0.0,0.0,0.0006298281086355986,0.0007963801265329185,0.002348862059090879,0.0007686316900683568,0.001409567380508744,0.0007794957422248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lontje,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inschieten,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
achteraf,0.0,0.0,0.0,0.0,0.0018452525771099275,0.0011148803528716526,0.001018861949275051,0.0,0.0,0.003298871377203496,0.0,0.0015785185129613465,0.0,0.0,0.0007218377877914768,0.0008497292394193363,0.0,0.0,0.0,0.0009274483771711048,0.0068032634951592855,0.0,0.0,0.0,0.0,0.0,0.0015134480980702604,0.0,0.0
ov.,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reëel,0.0,0.0,0.0,0.0,0.0013905484792459918,0.0008401533743716622,0.0007677956674879783,0.001977846686585712,0.0,0.0,0.0,0.0005947712917160395,0.0,0.0,0.0,0.0,0.001718086664935626,0.00144827883127245,0.0014238624179679455,0.002795632308449259,0.0012817036302315292,0.0,0.003114699039304881,0.001724240270469063,0.0011380801028722516,0.0,0.0,0.0,0.0
vrijwel,0.0,0.0,0.0,0.0,0.0024634067260505387,0.0014883619695614252,0.0,0.0011679422193353827,0.0,0.0,0.0,0.0,0.0,0.0,0.0009636513091058719,0.0,0.0,0.001282839062212239,0.0,0.0,0.0,0.0,0.0011035603112819572,0.0,0.0010080749510150077,0.0,0.0,0.0,0.0
honk,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sinterklaas,0.0,0.0,0.0,0.0,0.009139642552265376,0.0,0.008410803433264946,0.0014444189955237251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001246707742944946,0.0040256288188222295,0.0,0.0,0.0
zonde,0.0,0.0,0.0,0.0,0.00393186055687758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016193315783856988,0.0,0.0,0.0,0.003624095113927099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
voorhand,0.0,0.0,0.0,0.0,0.00393186055687758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016193315783856988,0.0,0.0,0.0,0.0,0.0,0.0,0.001625131476589086,0.0,0.0,0.0,0.0,0.0
invloed,0.0,0.0,0.0,0.0,0.006866556217908434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003162013517743948,0.0,0.0,0.0,0.0017256110355980691,0.0,0.0,0.0,0.001419055493457438,0.0,0.0,0.0,0.0,0.0
vereenzaming,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verantwoorden,0.0,0.0,0.0,0.0,0.0007328541608666093,0.0,0.0032371816330720275,0.0006949167638784447,0.0006659163005039899,0.0009826262993494195,0.0013339332833439545,0.00156729744558945,0.002347341757129449,0.0006316009720986313,0.003440191328705358,0.0026998043148924733,0.0012073000737188682,0.0022898385423467523,0.0011256171716593618,0.004420106454564811,0.008105882124345692,0.0,0.0026264400672051775,0.0,0.0,0.00032279148917559815,0.0,0.0,0.00046672941591615187
sint,0.0,0.0,0.0,0.0,0.00393186055687758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015380905364870267,0.0018106013897193649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schrikbeeld,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berekenen,0.0,0.0,0.0,0.0,0.006083559372531654,0.0061260275007866734,0.0011196854092346935,0.0,0.0009213159469687044,0.0,0.0,0.0008673619367311004,0.0,0.0017476792421960488,0.0,0.0009338158440943772,0.0,0.0,0.0,0.0,0.0,0.0010336318486309668,0.0,0.0,0.0,0.0,0.0008316071447407637,0.0,0.0
w,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contra-indicatie,0.0,0.0,0.0,0.0,0.009269146098532162,0.0,0.0,0.0,0.0,0.004142755459994623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uitwassen,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rtl.,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verregaand,0.0,0.0,0.0,0.0,0.013903719147798244,0.0,0.0,0.0,0.0021056288578161645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wopke,0.0,0.0,0.0,0.0,0.0024634067260505387,0.0,0.0,0.0011679422193353827,0.0011192013235678433,0.0,0.0011209666253400323,0.0,0.0,0.0010615277676857065,0.0009636513091058719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010102243645566176,0.0,0.0
staatssecretaris,0.0,0.0,0.0,0.0,0.003433278108954217,0.0,0.0,0.0,0.0,0.0015344705413374,0.0,0.0,0.0015709765811788925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021865358376010856
25,0.0,0.0,0.0,0.0,0.0008265581838653541,0.0,0.0,0.0,0.0011265922962763212,0.0003694222092101544,0.0,0.0,0.00037821100086463864,0.0007123585841528146,0.0006466767079190635,0.0011418772675745635,0.0006808337931339177,0.0,0.00042318018819015915,0.0016617563487467224,0.0,0.0004213110177476231,0.003332543981997503,0.0006832723095849704,0.0003382440227590847,0.0014562567086727003,0.0013558609014649875,0.00037971661790629725,0.0005264062605853304
berokkenen,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1,16",0.0,0.0,0.0,0.0,0.017507603968733836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
basisafsprak,0.0,0.0,0.0,0.0,0.004634573049266081,0.0,0.0,0.0,0.0,0.0,0.0,0.001982319236046352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sinterklaasfeest,0.0,0.0,0.0,0.0,0.004634573049266081,0.0,0.0025589939228962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
óf,0.0,0.0,0.0,0.0,0.002231983168642354,0.0,0.0,0.0021164409010791096,0.0,0.0,0.0,0.0,0.0,0.0,0.000873121551394331,0.0,0.0,0.0,0.002285455702407521,0.0022436485859000663,0.0,0.0011376804667019773,0.0019997737396065807,0.0,0.0009133718356784668,0.0,0.0,0.0,0.0
heer,0.0,0.0,0.0,0.0,0.0027305656165657172,0.0,0.0,0.0,0.0,0.0024407999392074657,0.0,0.0011679291036014966,0.0,0.0,0.0,0.0012574113014831756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011197841938581513,0.0012544079305401425,0.0
gunstig,0.0,0.0,0.0,0.0,0.0020278531241772176,0.0049008220006293395,0.0,0.0,0.0009213159469687044,0.0009063293978700656,0.0,0.0,0.0,0.0,0.0007932686458645795,0.0,0.0,0.0,0.0,0.0010192258298347165,0.0,0.0,0.0,0.0008381599231019016,0.0,0.0,0.0008316071447407637,0.0018631707844749279,0.0
data,0.0,0.0,0.0,0.0,0.0013905484792459918,0.0,0.0007677956674879783,0.0,0.0012635377520077752,0.0006214922327846145,0.004429357498166058,0.0005947712917160395,0.0,0.0005992131983009241,0.0027198185509319907,0.0,0.0028634777748927096,0.0,0.0007119312089839728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005702533564498489,0.0006388108857682622,0.0008855921330297321
23,0.0,0.0,0.0,0.0,0.003433278108954217,0.0,0.0,0.0,0.0,0.0,0.003124607995057702,0.0,0.004712929743536677,0.0,0.0,0.0,0.0,0.0,0.001757765278497412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hoekstra,0.0,0.0,0.0,0.0,0.002231983168642354,0.0,0.0,0.0021164409010791096,0.0020281169894592727,0.0,0.002031315912155581,0.0,0.0010212960256198557,0.0009618030532536506,0.001746243102788662,0.0010278166706357847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kruispunt,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plaatshebben,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onverantwoord,0.0,0.0,0.0,0.0,0.0049268134521010774,0.0,0.0027203553702031787,0.0,0.0,0.0011009958798847102,0.0,0.0010536587701491186,0.002254378558177892,0.0,0.0009636513091058719,0.0011343860183010064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
studietijd,0.0,0.0,0.0,0.0,0.0027305656165657172,0.0,0.0,0.0012946067056355127,0.0,0.0012203999696037329,0.0012425365621123177,0.0,0.0,0.0011766515016866461,0.0,0.0012574113014831756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evenwichtsbalk,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
móet,0.0,0.0,0.0,0.0,0.004634573049266081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020762023675671808,0.0,0.0,0.0,0.0,0.0,0.0
acuut,0.0,0.0,0.0,0.0,0.0024634067260505387,0.0029767239391228504,0.0,0.0,0.0011192013235678433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010080749510150077,0.0010850272373520312,0.0010102243645566176,0.0,0.0015688583674736876
maarten,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parkeerautomaatafrekening,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0,88",0.0,0.0,0.0,0.0,0.013903719147798244,0.005600311307699537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bereid,0.0,0.0,0.0,0.0,0.0030585413525077076,0.0,0.0008443915599985394,0.0,0.0,0.0006834927809438216,0.0,0.0006541061380270375,0.0,0.0,0.002392919810707725,0.0035211060662349307,0.0006298281086355986,0.0007963801265329185,0.0,0.0,0.0,0.0,0.0,0.0006320839399702533,0.0,0.0,0.003135711372418172,0.0007025391562089758,0.0009739394924927966
oploopje,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
remweg,0.0,0.0,0.0,0.0,0.006866556217908434,0.006223041263455236,0.0,0.0016277744197753354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015122148617302163,0.0,0.0,0.0
afdek,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
baan,0.0,0.0,0.0,0.0,0.0033601405795081573,0.0,0.0,0.0007965493485522625,0.0015266150506899267,0.0007508912139334652,0.0015290229608645165,0.0,0.0,0.0,0.0006572207167376973,0.0007736636529833229,0.0006919347303269832,0.0008749102501697685,0.0,0.0008444255724635048,0.0030971263807926626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inschatten,0.0,0.0,0.0,0.0,0.004055706248354435,0.0,0.0,0.0019228779829913796,0.0,0.0,0.0,0.0008673619367311004,0.0009278915564236753,0.0,0.0007932686458645795,0.0,0.0,0.0,0.0,0.002038451659669433,0.005607370220368632,0.0,0.0009084404135483342,0.0,0.0,0.0,0.0008316071447407637,0.0,0.0
moduleren,0.0,0.0,0.0,0.0,0.00393186055687758,0.0,0.0,0.0,0.0017863649931640663,0.0,0.0,0.0016817520691759557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
juist,0.0,0.0,0.0,0.0,0.00393186055687758,0.0,0.0,0.0,0.0,0.0,0.0017891826035633786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001625131476589086,0.0,0.0,0.0,0.0,0.0
vrezen,0.0,0.0,0.0,0.0,0.0027305656165657172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011766515016866461,0.0,0.0012574113014831756,0.0,0.0,0.0,0.0,0.0,0.001391816573108144,0.0,0.0,0.001117401674296751,0.0,0.0,0.003763223791620427,0.0
spijt,0.0,0.0,0.0,0.0,0.0027305656165657172,0.0,0.0,0.0,0.0,0.0012203999696037329,0.0,0.0011679291036014966,0.0,0.0,0.0,0.0012574113014831756,0.0,0.0,0.0,0.001372418432716393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001739002605693619
journalist,0.0,0.0,0.0,0.0,0.0027305656165657172,0.0,0.0,0.0,0.0012405798116208024,0.0024407999392074657,0.0,0.0,0.0,0.0023533030033732923,0.0,0.0,0.0,0.0,0.0013979914469906113,0.0,0.005033662494435843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ál,0.0,0.0,0.0,0.0,0.004634573049266081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019155792617668544,0.0,0.0,0.0,0.0,0.0
gedragsaanpassing,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
over-‘shoot,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ongunstig,0.0,0.0,0.0,0.0,0.003433278108954217,0.002074347087818412,0.0,0.0016277744197753354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014139910555792886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
week-op-week-groei,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rek,0.0,0.0,0.0,0.0,0.003433278108954217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004614133856055707,0.001419055493457438,0.004214896742269326,0.0,0.0,0.0,0.0
waarborgen,0.0,0.0,0.0,0.0,0.00393186055687758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020130288742842626,0.0019762051753644287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
winter,0.0,0.0,0.0,0.0,0.002231983168642354,0.0013485385217870559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006457722076036152,0.016440693042212403,0.010814043642269481,0.010983831883212265,0.002050723389023309,0.0028429454488005258
bocht,0.0,0.0,0.0,0.0,0.0030465475174217913,0.009203444594515046,0.0016821606866529893,0.0014444189955237251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026837525458814865,0.0,0.0,0.0
mentaal,0.0,0.0,0.0,0.0,0.008191696849697153,0.0,0.0,0.0,0.008684058681345617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022491596870212976,0.0,0.0,0.0,0.0,0.001391816573108144,0.0,0.0,0.0,0.0,0.0,0.002508815861080285,0.001739002605693619
kring,0.0,0.0,0.0,0.0,0.00786372111375516,0.00237558486001923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015380905364870267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dames,0.0,0.0,0.0,0.0,0.004634573049266081,0.0,0.0,0.0,0.0,0.0,0.0,0.001982319236046352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conform,0.0,0.0,0.0,0.0,0.00393186055687758,0.0,0.0,0.0,0.0,0.0,0.0017891826035633786,0.0,0.0,0.0,0.0030761810729740533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mogelijkerwij,0.0,0.0,0.0,0.0,0.004634573049266081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019087427904543389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veerti,0.0,0.0,0.0,0.0,0.00393186055687758,0.0,0.0021709890347544154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016124261132326682,0.0,0.0
gebotvierd,0.0,0.0,0.0,0.0,0.0058358679895779446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
